,category,id,price
552,Кровля,С-000111493,576.06
553,Кровля,С-000111494,325.46
554,Кровля,С-000111495,744.1
555,Кровля,С-000111502,580.93
556,Кровля,С-000111503,580.93
557,Кровля,С-000111504,580.93
558,Кровля,С-000112227,2984.9
559,Кровля,С-000112228,927.0
560,Кровля,С-000112229,2984.9
561,Кровля,С-000112230,2984.9
562,Кровля,С-000112231,3127.0
563,Кровля,С-000112232,2984.9
564,Кровля,С-000112233,2984.9
565,Кровля,С-000112234,3932.5
566,Кровля,С-000112235,3932.5
567,Кровля,С-000112236,3932.5
568,Кровля,С-000112237,3932.5
569,Кровля,С-000112238,3932.5
570,Кровля,С-000112239,3932.5
571,Кровля,С-000192066,2187.1
572,Кровля,С-000192069,2187.1
573,Кровля,С-000192070,2382.9
574,Кровля,С-000192071,2382.9
575,Кровля,С-000151428,1948.0
576,Кровля,С-000180033,2378.6
577,Кровля,С-000111995,991.04
578,Кровля,С-000111996,1103.98
579,Кровля,С-000111997,991.04
580,Кровля,С-000112015,793.56
581,Кровля,С-000112016,883.99
582,Кровля,С-000112017,793.56
583,Кровля,С-000112018,883.99
584,Кровля,С-000112019,793.56
585,Кровля,С-000112020,793.56
586,Кровля,С-000112021,815.96
587,Кровля,С-000112022,793.56
588,Кровля,С-000112023,793.56
589,Кровля,С-000112024,793.56
590,Кровля,С-000112025,793.56
591,Кровля,С-000112026,793.56
592,Кровля,С-000112027,793.56
593,Кровля,С-000111998,765.73
594,Кровля,С-000111999,765.73
595,Кровля,С-000112000,765.73
596,Кровля,С-000112001,765.73
597,Кровля,С-000112002,765.73
598,Кровля,С-000112028,735.86
599,Кровля,С-000112029,735.86
600,Кровля,С-000112030,735.86
601,Кровля,С-000112031,735.86
602,Кровля,С-000112032,735.86
603,Кровля,С-000112003,742.26
604,Кровля,С-000112004,827.59
605,Кровля,С-000112005,742.26
606,Кровля,С-000112006,742.26
607,Кровля,С-000112007,827.59
608,Кровля,С-000112008,815.96
609,Кровля,С-000112009,815.96
610,Кровля,С-000112010,820.16
611,Кровля,С-000112011,704.89
612,Кровля,С-000112012,735.86
613,Кровля,С-000112013,735.86
614,Кровля,С-000112014,735.86
615,Кровля,С-000112240,4624.5
616,Кровля,С-000112241,4624.5
617,Кровля,С-000112242,4624.5
618,Кровля,С-000112243,4624.5
619,Кровля,С-000112244,4624.5
620,Кровля,С-000112245,4624.5
621,Кровля,С-000112246,4624.5
622,Кровля,С-000112247,4624.5
623,Кровля,С-000112248,4624.5
624,Кровля,С-000112249,4624.5
625,Кровля,С-000112250,4624.5
626,Кровля,С-000112251,4624.5
627,Кровля,С-000112252,5301.2
628,Кровля,С-000112253,4624.5
629,Кровля,С-000112254,4624.5
630,Кровля,С-000112255,4624.5
631,Кровля,С-000112256,4624.5
632,Кровля,С-000112257,4624.5
633,Кровля,С-000113355,4624.5
634,Кровля,С-000113356,4624.5
635,Кровля,С-000113357,4624.5
636,Кровля,С-000112258,4624.5
637,Кровля,С-000112259,4624.5
638,Кровля,С-000112260,4624.5
639,Кровля,С-000112261,5153.9
640,Кровля,С-000112262,4624.5
641,Кровля,С-000112263,4624.5
642,Кровля,С-000112264,4624.5
643,Кровля,С-000112265,4624.5
644,Кровля,С-000112266,4624.5
645,Кровля,С-000112267,4624.5
646,Кровля,С-000112268,4624.5
647,Кровля,С-000112269,3678.2
648,Кровля,С-000112042,908.45
649,Кровля,С-000112043,908.45
650,Кровля,С-000112044,908.45
651,Кровля,С-000112045,908.45
652,Кровля,С-000112046,908.45
653,Кровля,С-000112047,908.45
654,Кровля,С-000112048,908.45
655,Кровля,С-000109761,360.48
656,Кровля,С-000109766,360.48
657,Кровля,С-000109767,360.48
658,Кровля,С-000075115,360.48
659,Кровля,С-000109760,456.3
660,Кровля,С-000109768,456.3
661,Кровля,С-000109770,456.3
662,Кровля,С-000109758,381.1
663,Кровля,С-000109771,381.1
664,Кровля,С-000109772,381.1
665,Кровля,С-000109773,381.1
666,Кровля,С-000109759,386.26
667,Кровля,С-000109774,386.26
668,Кровля,С-000109775,386.26
669,Кровля,С-000109776,386.26
670,Кровля,С-000086036,137.33
671,Кровля,С-000071696,1000.2
672,Кровля,С-000053163,369.4
673,Кровля,С-000057910,252.2
674,Кровля,С-000046587,1738.8
675,Кровля,С-000100141,431.0
676,Кровля,С-000044588,2895.2
677,Кровля,С-000054955,2620.3
678,Кровля,С-000097930,991.4
679,Кровля,С-000057321,178.1
680,Кровля,С-000056883,2947.7
681,Кровля,С-000046586,5574.1
682,Кровля,С-000098620,158.0
683,Кровля,С-000098623,158.0
684,Кровля,С-000098624,158.0
685,Кровля,С-000098625,158.0
686,Кровля,С-000098626,158.0
687,Кровля,С-000098627,158.0
688,Кровля,С-000098628,158.0
689,Кровля,С-000098630,272.3
690,Кровля,С-000098631,272.3
691,Кровля,С-000098632,272.3
692,Кровля,С-000098633,272.3
693,Кровля,С-000098634,272.3
694,Кровля,С-000098635,272.3
695,Кровля,С-000098636,272.3
696,Кровля,С-000098637,305.9
697,Кровля,С-000098638,282.0
698,Кровля,С-000098639,272.3
699,Кровля,С-000098640,272.3
700,Кровля,С-000098641,272.3
701,Кровля,С-000098642,272.3
702,Кровля,С-000098643,272.3
703,Кровля,С-000098644,272.3
704,Кровля,С-000098645,305.9
705,Кровля,С-000098646,305.9
706,Кровля,С-000098647,305.9
707,Кровля,С-000098648,305.9
708,Кровля,С-000098649,305.9
709,Кровля,С-000098650,305.9
710,Кровля,С-000098651,195.0
711,Кровля,С-000098652,195.0
712,Кровля,С-000098653,195.0
713,Кровля,С-000098654,195.0
714,Кровля,С-000098655,195.0
715,Кровля,С-000098656,195.0
716,Кровля,С-000098657,195.0
717,Кровля,С-000098658,158.0
718,Кровля,С-000098662,158.0
719,Кровля,С-000098663,158.0
720,Кровля,С-000098664,158.0
721,Кровля,С-000098665,158.0
722,Кровля,С-000098666,158.0
723,Кровля,С-000098667,158.0
724,Кровля,С-000098668,65.6
725,Кровля,С-000098669,65.6
726,Кровля,С-000099019,74.0
727,Кровля,С-000100601,65.6
728,Кровля,С-000102505,329.5
729,Кровля,С-000087716,1353.3
730,Кровля,С-000046377,1454.6
731,Кровля,С-000054957,4775.9
732,Кровля,С-000082856,3003.0
733,Кровля,С-000046584,3346.9
734,Кровля,С-000044591,808.6
735,Кровля,С-000121375,89.2
736,Кровля,С-000121376,113.2
737,Кровля,С-000044594,178.0
738,Кровля,С-000046583,3393.3
739,Кровля,С-000043475,406.0
740,Кровля,С-000043478,426.0
741,Кровля,С-000043480,276.0
742,Кровля,С-000097952,482.0
743,Кровля,С-000095848,260.0
744,Кровля,С-000095851,382.0
745,Кровля,С-000095857,309.0
746,Кровля,С-000107942,670.0
747,Кровля,С-000072278,360.0
748,Кровля,С-000112545,445.0
749,Кровля,С-000112548,360.0
750,Кровля,С-000112550,670.0
751,Кровля,С-000112551,405.0
752,Кровля,С-000112552,405.0
753,Кровля,С-000072279,281.0
754,Кровля,С-000066983,445.0
755,Кровля,С-000058032,281.0
756,Кровля,С-000154015,574.14
757,Кровля,С-000154025,600.0
758,Кровля,С-000154026,550.0
759,Кровля,С-000154027,780.0
760,Кровля,С-000154028,540.0
761,Кровля,С-000154029,350.0
762,Кровля,С-000154030,350.0
763,Кровля,С-000154031,350.0
764,Кровля,С-000154032,800.0
765,Кровля,С-000154033,480.0
766,Кровля,С-000154034,320.0
767,Кровля,С-000154035,570.0
768,Кровля,С-000154036,570.0
769,Кровля,С-000154037,70.0
770,Кровля,С-000154038,320.0
771,Кровля,С-000154039,350.0
772,Кровля,С-000154040,120.0
773,Кровля,С-000112623,430.0
